"SalesID","SalePrice","MachineID","ModelID","datasource","auctioneerID","YearMade","MachineHoursCurrentMeter","UsageBand","saledate","fiModelDesc","fiBaseModel","fiSecondaryDesc","fiModelSeries","fiModelDescriptor","ProductSize","fiProductClassDesc","state","ProductGroup","ProductGroupDesc","Drive_System","Enclosure","Forks","Pad_Type","Ride_Control","Stick","Transmission","Turbocharged","Blade_Extension","Blade_Width","Enclosure_Type","Engine_Horsepower","Hydraulics","Pushblock","Ripper","Scarifier","Tip_Control","Tire_Size","Coupler","Coupler_System","Grouser_Tracks","Hydraulics_Flow","Track_Type","Undercarriage_Pad_Width","Stick_Length","Thumb","Pattern_Changer","Grouser_Type","Backhoe_Mounting","Blade_Type","Travel_Controls","Differential_Type","Steering_Controls"
2650692,27000,1878672,1893,149,1,2004,1692,"Low","12/14/2010 0:00","650HLGP","650","H","","LGP","","Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower","Maryland","TTT","Track Type Tractors","","OROPS","","","","","Standard","","","","","","2 Valve","","None or Unspecified","","","","","","","","","","","","","","None or Unspecified","PAT","None or Unspecified","",""
1717076,9000,1161309,16064,132,1,1989,NA,"","3/7/2006 0:00","HD450SEV","HD450","SE","V","","Small","Hydraulic Excavator, Track - 11.0 to 12.0 Metric Tons","California","TEX","Track Excavators","","EROPS","","","","","","","","","","","Auxiliary","","","","","","None or Unspecified","","","","Steel","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","Double","","","","",""
1895277,7500,1288630,12574,132,2,1990,NA,"","8/28/1999 0:00","B3","B3","","","","Mini","Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons","New York","TEX","Track Excavators","","EROPS","","","","","","","","","","","Standard","","","","","","None or Unspecified","","","","Rubber","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","Double","","","","",""
1818986,11000,1516913,17344,132,8,1000,NA,"","2/15/2008 0:00","MG100","MG100","","","","","Motorgrader - 45.0 to 130.0 Horsepower","Florida","MG","Motor Graders","No","EROPS","","","","","None or Unspecified","","None or Unspecified","None or Unspecified","None or Unspecified","No","Base + 1 Function","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","","","","","","","","","","","","","","",""
1798914,7250,1324587,9551,132,2,1998,NA,"","7/12/2003 0:00","763","763","","","","","Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity","New York","SSL","Skid Steer Loaders","","OROPS","None or Unspecified","","","","","","","","","","Standard","","","","","","None or Unspecified","None or Unspecified","None or Unspecified","Standard","","","","","","","","","","",""
2360293,21000,1687296,26283,136,4,1000,0,"","2/9/2009 0:00","A450E","A450","E","","","","Motorgrader - 130.0 to 145.0 Horsepower","Florida","MG","Motor Graders","No","EROPS w AC","","","","","None or Unspecified","","None or Unspecified","None or Unspecified","None or Unspecified","No","Base + 1 Function","None or Unspecified","None or Unspecified","Yes","None or Unspecified","None or Unspecified","","","","","","","","","","","","","","",""
2456198,59000,1708786,5889,136,1,2004,5795,"Medium","6/26/2008 0:00","L70E","L70","E","","","","Wheel Loader - 120.0 to 135.0 Horsepower","Georgia","WL","Wheel Loader","","EROPS w AC","Yes","","None or Unspecified","","","","","","","","2 Valve","","","","","20.5","None or Unspecified","","","","","","","","","","","","","Standard","Conventional"
1541940,80000,1111602,82,132,5,2004,5402,"Medium","6/11/2009 0:00","962GII","962","G","II","","Medium","Wheel Loader - 200.0 to 225.0 Horsepower","North Carolina","WL","Wheel Loader","","EROPS w AC","Yes","","Yes","","","","","","","","2 Valve","","","","","23.5","Hydraulic","","","","","","","","","","","","","Standard","Conventional"
1415625,24500,1374003,3357,132,2,1975,NA,"","12/12/2001 0:00","12G","12","G","","","","Motorgrader - 130.0 to 145.0 Horsepower","Texas","MG","Motor Graders","No","OROPS","","","","","None or Unspecified","","None or Unspecified","None or Unspecified","None or Unspecified","No","Base + 1 Function","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","","","","","","","","","","","","","","",""
6257877,25000,1886196,3199,149,1,1995,NA,"","8/24/2011 0:00","621B","621","B","","","","Wheel Loader - 120.0 to 135.0 Horsepower","Texas","WL","Wheel Loader","","EROPS w AC","None or Unspecified","","None or Unspecified","","","","","","","","2 Valve","","","","","20.5","Hydraulic","","","","","","","","","","","","","Standard","Conventional"
2341722,22000,1752911,22111,136,NA,1996,0,"","10/2/2008 0:00","450GIV","450","G","IV","","","Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower","Oklahoma","TTT","Track Type Tractors","","OROPS","","","","","Standard","","","","","","2 Valve","","None or Unspecified","","","","","","","","","","","","","","None or Unspecified","PAT","None or Unspecified","",""
2623293,39000,1538772,14303,149,26,2008,1048,"Medium","6/8/2011 0:00","310J","310","J","","","","Backhoe Loader - 16.0 + Ft Standard Digging Depth","Alabama","BL","Backhoe Loaders","Four Wheel Drive","OROPS","None or Unspecified","None or Unspecified","No","Standard","Powershift","Yes","","","","","","","","","","","","","","","","","","","","","","","","",""
2303943,92500,217046,1269,136,1,2005,0,"","3/5/2009 0:00","330CL","330","C","","L","Large / Medium","Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons","Virginia","TEX","Track Excavators","","EROPS w AC","","","","","","","","","","","Standard","","","","","","None or Unspecified","","","","Steel","None or Unspecified","None or Unspecified","None or Unspecified","Yes","Triple","","","","",""
1524393,72000,1372397,1177,132,1,1994,NA,"","9/17/1998 0:00","320L","320","","","L","Large / Medium","Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons","Washington","TEX","Track Excavators","","EROPS","","","","","","","","","","","Standard","","","","","","None or Unspecified","","","","Steel","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","Double","","","","",""
1852623,8000,1130413,12344,132,2,1000,NA,"","6/12/1999 0:00","4625SX","4625","SX","","","","Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity","Maine","SSL","Skid Steer Loaders","","OROPS","None or Unspecified","","","","","","","","","","Standard","","","","","","None or Unspecified","None or Unspecified","None or Unspecified","Standard","","","","","","","","","","",""
2393310,45000,1138926,24788,136,1,2005,3279,"Medium","4/22/2010 0:00","JS330LC","JS330","","","LC","Large / Medium","Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons","Utah","TEX","Track Excavators","","EROPS w AC","","","","","","","","","","","Standard","","","","","","None or Unspecified","","","","Steel","None or Unspecified","10' 6""","None or Unspecified","None or Unspecified","Double","","","","",""
1617900,15500,1448362,8277,132,1,1985,NA,"","9/3/1992 0:00","710","710","","","","","Backhoe Loader - 16.0 + Ft Standard Digging Depth","Arizona","BL","Backhoe Loaders","Two Wheel Drive","OROPS","None or Unspecified","None or Unspecified","No","Standard","Standard","None or Unspecified","","","","","","","","","","","","","","","","","","","","","","","","",""
1829025,25000,1111760,12285,132,6,1996,NA,"","8/27/1998 0:00","SH200","SH200","","","","Small","Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons","Arizona","TEX","Track Excavators","","EROPS","","","","","","","","","","","Standard","","","","","","None or Unspecified","","","","Steel","32 inch","9' 10""","None or Unspecified","None or Unspecified","Double","","","","",""
1187095,80000,403630,13575,121,3,2006,5189,"High","1/29/2009 0:00","950GII","950","G","II","","Medium","Wheel Loader - 175.0 to 200.0 Horsepower","Florida","WL","Wheel Loader","","EROPS w AC","Yes","","None or Unspecified","","","","","","","","2 Valve","","","","","23.5","Hydraulic","","","","","","","","","","","","","Standard","Conventional"
1607882,28000,1365679,4735,132,1,1994,NA,"","5/7/2008 0:00","624G","624","G","","","Medium","Wheel Loader - 150.0 to 175.0 Horsepower","Texas","WL","Wheel Loader","","EROPS","None or Unspecified","","None or Unspecified","","","","","","","","2 Valve","","","","","20.5","Manual","","","","","","","","","","","","","Standard","Conventional"
4371986,10500,1141762,9550,172,1,2000,3084,"Medium","11/17/2009 0:00","753","753","","","","","Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity","Texas","SSL","Skid Steer Loaders","","OROPS","None or Unspecified","","","","","","","","","","Auxiliary","","","","","","None or Unspecified","None or Unspecified","None or Unspecified","Standard","","","","","","","","","","",""
2208803,23000,1198389,3178,136,1,2000,0,"","3/13/2008 0:00","580SUPER L","580","SUPER L","","","","Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth","Nevada","BL","Backhoe Loaders","Four Wheel Drive","EROPS w AC","None or Unspecified","None or Unspecified","No","Extended","Standard","None or Unspecified","","","","","","","","","","","","","","","","","","","","","","","","",""
1455326,31000,1436741,4147,132,2,1975,NA,"","11/7/1997 0:00","D8K","D8","K","","","Large","Track Type Tractor, Dozer - 260.0 + Horsepower","New York","TTT","Track Type Tractors","","OROPS","","","","","Standard","","","","","","2 Valve","","None or Unspecified","","","","","","","","","","","","","","None or Unspecified","PAT","None or Unspecified","",""
1186649,12500,163179,1078,121,3,2004,3808,"High","1/15/2009 0:00","304CR","304","","","CR","Mini","Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons","Georgia","TEX","Track Excavators","","EROPS","","","","","","","","","","","Standard","","","","","","Manual","","","","Rubber","24 inch","None or Unspecified","None or Unspecified","None or Unspecified","Double","","","","",""
1496191,20000,558262,3537,132,1,1995,NA,"","9/26/2002 0:00","416B","416","B","","","","Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth","Illinois","BL","Backhoe Loaders","Four Wheel Drive","EROPS","None or Unspecified","Reversible","No","Extended","Standard","Yes","","","","","","","","","","","","","","","","","","","","","","","","",""
1610499,25000,1373525,4736,132,1,1998,NA,"","11/3/2010 0:00","624H","624","H","","","Medium","Wheel Loader - 150.0 to 175.0 Horsepower","Texas","WL","Wheel Loader","","OROPS","Yes","","None or Unspecified","","","","","","","","2 Valve","","","","","None or Unspecified","None or Unspecified","","","","","","","","","","","","","Standard","Conventional"
1822322,13000,1437992,5640,132,1,1986,NA,"","7/27/1995 0:00","655A","655","A","","","","Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth","Georgia","BL","Backhoe Loaders","Two Wheel Drive","OROPS","None or Unspecified","None or Unspecified","No","Standard","Standard","None or Unspecified","","","","","","","","","","","","","","","","","","","","","","","","",""
1423868,25000,1525035,7013,132,2,1977,NA,"","5/14/1994 0:00","235","235","","","","Large / Medium","Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons","New York","TEX","Track Excavators","","EROPS","","","","","","","","","","","Standard","","","","","","None or Unspecified","","","","Steel","None or Unspecified","None or Unspecified","None or Unspecified","None or Unspecified","Double","","","","",""
1670936,8500,1254615,8591,132,9,1000,NA,"","5/17/2001 0:00","A62","A62","","","","","Wheel Loader - Unidentified","South Carolina","WL","Wheel Loader","","EROPS","None or Unspecified","","None or Unspecified","","","","","","","","2 Valve","","","","","17.5","None or Unspecified","","","","","","","","","","","","","Standard","Conventional"
1373348,9750,1237340,7277,132,99,1974,NA,"","7/15/2010 0:00","950","950","","","","Medium","Wheel Loader - 150.0 to 175.0 Horsepower","Georgia","WL","Wheel Loader","","EROPS","None or Unspecified","","None or Unspecified","","","","","","","","2 Valve","","","","","None or Unspecified","None or Unspecified","","","","","","","","","","","","","Standard","Conventional"
1769766,57000,1380130,435,132,13,1998,NA,"","6/8/2002 0:00","PC250LC6","PC250","","LC","6","Large / Medium","Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons","Tennessee","TEX","Track Excavators","","EROPS w AC","","","","","","","","","","","Auxiliary","","","","","","Manual","","","","Steel","None or Unspecified","9' 6""","None or Unspecified","None or Unspecified","Double","","","","",""
4374913,10000,2302197,9580,172,1,2004,2204,"Medium","2/16/2009 0:00","T190","T190","","","","","Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity","Florida","SSL","Skid Steer Loaders","","OROPS","None or Unspecified","","","","","","","","","","Auxiliary","","","","","","None or Unspecified","None or Unspecified","None or Unspecified","Standard","","","","","","","","","","",""
1586998,40000,1251182,11402,132,3,2005,NA,"","8/18/2011 0:00","700J","700","J","","","Medium","Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower","California","TTT","Track Type Tractors","","OROPS","","","","","Standard","","","","","","2 Valve","","None or Unspecified","","","","","","","","","","","","","","None or Unspecified","PAT","None or Unspecified","",""
1629231,37000,1138982,4841,132,1,1997,NA,"","12/15/2004 0:00","850C","850","C","","","Medium","Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower","Maryland","TTT","Track Type Tractors","","OROPS","","","","","Standard","","","","","","2 Valve","","None or Unspecified","","","","","","","","","","","","","","None or Unspecified","Straight","None or Unspecified","",""
4273238,47500,174622,1263,172,1,2000,9281,"Medium","3/8/2011 0:00","330BL","330","B","","L","Large / Medium","Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons","Washington","TEX","Track Excavators","","EROPS","","","","","","","","","","","Auxiliary","","","","","","Manual","","","","Steel","None or Unspecified","12' 8""","Hydraulic","None or Unspecified","Triple","","","","",""
1672174,10000,1558150,4988,132,1,1986,NA,"","4/5/2007 0:00","555B","555","B","","","","Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth","Colorado","BL","Backhoe Loaders","Two Wheel Drive","EROPS","None or Unspecified","None or Unspecified","No","Standard","Standard","None or Unspecified","","","","","","","","","","","","","","","","","","","","","","","","",""
2684334,21500,1919234,8850,149,1,2004,0,"","5/18/2011 0:00","214","214","","","","","Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth","Florida","BL","Backhoe Loaders","Two Wheel Drive","OROPS","None or Unspecified","None or Unspecified","No","Standard","Standard","None or Unspecified","","","","","","","","","","","","","","","","","","","","","","","","",""
1667433,7750,1175578,14756,132,2,1997,NA,"","5/11/2002 0:00","LX565","LX565","","","","","Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity","Connecticut","SSL","Skid Steer Loaders","","OROPS","None or Unspecified","","","","","","","","","","Standard","","","","","","None or Unspecified","None or Unspecified","None or Unspecified","Standard","","","","","","","","","","",""
1637393,18500,1498513,4579,132,99,2006,NA,"","3/6/2010 0:00","210LE","210","LE","","","Compact","Wheel Loader - 60.0 to 80.0 Horsepower","California","WL","Wheel Loader","","OROPS","None or Unspecified","","None or Unspecified","","","","","","","","2 Valve","","","","","None or Unspecified","None or Unspecified","","","","","","","","","","","","","Standard","Conventional"
1323368,45000,1493384,3819,132,1,1983,NA,"","10/6/1998 0:00","950B","950","B","","","Medium","Wheel Loader - 150.0 to 175.0 Horsepower","Wyoming","WL","Wheel Loader","","EROPS","Yes","","None or Unspecified","","","","","","","","2 Valve","","","","","None or Unspecified","None or Unspecified","","","","","","","","","","","","","Standard","Conventional"
1728421,17500,569062,16584,132,1,1000,NA,"","6/19/2001 0:00","PC400LC1","PC400","","LC","1","Large / Medium","Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons","Washington","TEX","Track Excavators","","EROPS w AC","","","","","","","","","","","Auxiliary","","","","","","Manual","","","","Steel","24 inch","None or Unspecified","Hydraulic","None or Unspecified","Double","","","","",""
